lead_id,lead_time,first_response_time,response_time_mins,lead_source,sales_rep,ordered
LEAD_001952,2025-11-02 08:59:03.239968,2025-11-02 09:33:28.284920,34.4,Website Form,Rep_02,0
LEAD_002616,2025-11-02 09:06:05.812018,2025-11-02 09:13:52.513490,7.8,Website Form,Rep_01,0
LEAD_005929,2025-11-02 09:13:22.430255,2025-11-02 09:28:44.819106,15.4,Phone Call,Rep_03,0
LEAD_001485,2025-11-02 09:30:22.719768,2025-11-02 09:56:37.003770,26.2,Website Form,Rep_08,0
LEAD_002704,2025-11-02 09:48:17.243109,2025-11-02 09:55:26.756729,7.2,Dealer Referral,Rep_06,0
LEAD_006923,2025-11-02 09:49:28.386781,2025-11-02 13:43:51.458723,234.4,Website Form,Rep_11,0
LEAD_002407,2025-11-02 09:50:54.902133,2025-11-02 10:15:05.430086,24.2,Website Form,Rep_08,0
LEAD_004988,2025-11-02 09:51:52.302955,2025-11-02 10:36:20.415629,44.5,Phone Call,Rep_02,0
LEAD_000962,2025-11-02 09:59:10.467127,2025-11-02 10:35:37.921439,36.5,Phone Call,Rep_03,0
LEAD_000635,2025-11-02 10:01:48.671761,2025-11-02 10:37:59.126532,36.2,Website Form,Rep_11,0
LEAD_005489,2025-11-02 10:06:10.095476,2025-11-02 12:51:19.240700,165.2,Phone Call,Rep_10,0
LEAD_004863,2025-11-02 10:25:24.252301,2025-11-02 10:34:46.103161,9.4,Dealer Referral,Rep_08,0
LEAD_007482,2025-11-02 10:39:10.520251,2025-11-02 14:13:19.542843,214.2,Website Form,Rep_01,0
LEAD_005597,2025-11-02 10:45:10.413222,2025-11-02 11:09:18.945843,24.1,Website Form,Rep_07,0
LEAD_004456,2025-11-02 10:53:06.660501,2025-11-02 11:02:15.698951,9.2,Dealer Referral,Rep_03,0
LEAD_003832,2025-11-02 11:05:09.095627,2025-11-02 11:31:40.840185,26.5,Third Party Lead,Rep_12,0
LEAD_006132,2025-11-02 11:06:48.398411,2025-11-02 11:54:20.772363,47.5,Walk-in,Rep_10,1
LEAD_004935,2025-11-02 11:07:16.735177,2025-11-02 11:51:46.686314,44.5,Phone Call,Rep_10,0
LEAD_003645,2025-11-02 11:07:45.104012,2025-11-02 11:31:49.108430,24.1,Walk-in,Rep_07,1
LEAD_000081,2025-11-02 11:14:00.494997,2025-11-02 12:31:07.434556,77.1,Third Party Lead,Rep_04,0
LEAD_002167,2025-11-02 11:22:14.614923,2025-11-02 11:35:47.851828,13.6,Phone Call,Rep_01,0
LEAD_003684,2025-11-02 11:25:54.170065,2025-11-02 12:15:16.110726,49.4,Website Form,Rep_06,0
LEAD_005205,2025-11-02 11:39:00.407975,2025-11-02 12:34:19.276920,55.3,Third Party Lead,Rep_07,0
LEAD_008421,2025-11-02 11:49:08.287075,2025-11-02 15:36:52.233837,227.7,Phone Call,Rep_01,1
LEAD_008057,2025-11-02 11:51:01.770357,2025-11-02 12:45:14.177228,54.2,Website Form,Rep_06,0
LEAD_004547,2025-11-02 12:01:59.923989,2025-11-02 12:10:31.759106,8.5,Dealer Referral,Rep_10,0
LEAD_003172,2025-11-02 12:08:31.274236,2025-11-02 12:19:19.931171,10.8,Website Form,Rep_01,0
LEAD_008972,2025-11-02 12:16:06.879215,2025-11-02 12:53:21.904888,37.3,Phone Call,Rep_02,0
LEAD_005226,2025-11-02 12:17:11.215384,2025-11-02 13:16:29.754507,59.3,Dealer Referral,Rep_09,0
LEAD_003540,2025-11-02 12:27:31.885498,2025-11-02 12:35:53.529341,8.4,Dealer Referral,Rep_07,0
LEAD_006694,2025-11-02 12:32:40.012076,2025-11-02 12:36:27.203685,3.8,Third Party Lead,Rep_05,0
LEAD_000327,2025-11-02 12:38:53.367654,2025-11-02 13:02:23.502527,23.5,Phone Call,Rep_04,0
LEAD_009228,2025-11-02 12:40:28.893465,2025-11-02 12:41:50.934518,1.4,Third Party Lead,Rep_10,1
LEAD_005053,2025-11-02 12:58:07.209386,2025-11-02 13:33:41.786322,35.6,Website Form,Rep_12,0
LEAD_003527,2025-11-02 13:11:54.963031,2025-11-02 13:24:30.195768,12.6,Third Party Lead,Rep_05,0
LEAD_005763,2025-11-02 13:15:24.083777,2025-11-02 13:42:54.177916,27.5,Third Party Lead,Rep_12,0
LEAD_000457,2025-11-02 13:41:53.056536,2025-11-02 16:35:41.819439,173.8,Dealer Referral,Rep_01,0
LEAD_005157,2025-11-02 14:02:52.562103,2025-11-02 14:31:41.595074,28.8,Website Form,Rep_04,0
LEAD_003207,2025-11-02 14:06:04.762979,2025-11-02 14:16:10.976145,10.1,Third Party Lead,Rep_02,0
LEAD_004208,2025-11-02 14:08:50.801458,2025-11-02 22:08:50.801458,480.0,Phone Call,Rep_06,0
LEAD_000649,2025-11-02 14:15:18.868144,2025-11-02 14:24:37.498364,9.3,Walk-in,Rep_11,0
LEAD_004414,2025-11-02 14:19:32.713687,2025-11-02 14:27:05.694956,7.5,Phone Call,Rep_05,0
LEAD_002581,2025-11-02 14:21:59.368237,2025-11-02 14:50:39.553246,28.7,Website Form,Rep_03,0
LEAD_008299,2025-11-02 14:22:07.386415,2025-11-02 14:56:56.145207,34.8,Dealer Referral,Rep_11,0
LEAD_001277,2025-11-02 14:25:59.820237,2025-11-02 14:36:20.824218,10.4,Website Form,Rep_03,1
LEAD_000344,2025-11-02 14:34:01.569344,2025-11-02 15:10:37.309284,36.6,Website Form,Rep_12,0
LEAD_004778,2025-11-02 14:36:41.982515,2025-11-02 15:15:31.102370,38.8,Website Form,Rep_06,0
LEAD_007791,2025-11-02 14:40:27.817932,2025-11-02 16:36:58.308200,116.5,Phone Call,Rep_11,0
LEAD_003258,2025-11-02 14:42:11.868530,2025-11-02 14:43:11.868530,1.0,Website Form,Rep_09,0
LEAD_005294,2025-11-02 14:42:33.756131,2025-11-02 14:52:06.538379,9.5,Dealer Referral,Rep_12,1
LEAD_009026,2025-11-02 14:47:41.341049,2025-11-02 14:52:10.577429,4.5,Website Form,Rep_03,0
LEAD_004052,2025-11-02 14:48:14.916307,2025-11-02 14:53:46.706713,5.5,Walk-in,Rep_02,0
LEAD_005015,2025-11-02 14:49:42.766995,2025-11-02 15:10:02.735897,20.3,Website Form,Rep_07,0
LEAD_009945,2025-11-02 14:54:38.271675,2025-11-02 15:09:08.259165,14.5,Website Form,Rep_08,0
LEAD_005891,2025-11-02 15:08:39.162319,2025-11-02 15:42:11.010439,33.5,Walk-in,Rep_04,0
LEAD_001240,2025-11-02 15:17:14.783938,2025-11-02 16:03:14.771838,46.0,Website Form,Rep_03,1
LEAD_003004,2025-11-02 15:23:15.625161,2025-11-02 15:34:27.271414,11.2,Phone Call,Rep_11,0
LEAD_000575,2025-11-02 15:43:02.727856,2025-11-02 15:52:36.498596,9.6,Third Party Lead,Rep_05,0
LEAD_003515,2025-11-02 15:46:24.734776,2025-11-02 16:04:29.163508,18.1,Third Party Lead,Rep_12,0
LEAD_002651,2025-11-02 16:01:11.499919,2025-11-02 17:05:30.692704,64.3,Website Form,Rep_01,0
LEAD_004073,2025-11-02 16:05:34.065414,2025-11-02 16:11:38.905516,6.1,Phone Call,Rep_07,0
LEAD_008842,2025-11-02 16:06:37.985966,2025-11-02 16:19:13.153197,12.6,Third Party Lead,Rep_12,0
LEAD_006036,2025-11-02 16:10:36.912421,2025-11-02 17:19:53.081276,69.3,Website Form,Rep_04,0
LEAD_006653,2025-11-02 16:10:58.645966,2025-11-02 16:40:38.621181,29.7,Website Form,Rep_12,0
LEAD_001162,2025-11-02 16:31:18.428638,2025-11-02 17:24:11.933580,52.9,Website Form,Rep_02,0
LEAD_000987,2025-11-02 16:33:09.422511,2025-11-02 16:34:09.422511,1.0,Walk-in,Rep_05,0
LEAD_008605,2025-11-02 16:34:21.667968,2025-11-02 16:58:09.709299,23.8,Phone Call,Rep_08,0
LEAD_000802,2025-11-02 16:35:06.214984,2025-11-02 16:46:58.612376,11.9,Website Form,Rep_02,0
LEAD_008244,2025-11-02 16:37:10.454908,2025-11-02 17:10:03.502204,32.9,Website Form,Rep_04,0
LEAD_009208,2025-11-02 16:49:44.691262,2025-11-02 16:54:30.301303,4.8,Walk-in,Rep_05,0
LEAD_008887,2025-11-02 17:13:35.715828,2025-11-02 17:29:31.185709,15.9,Walk-in,Rep_05,1
LEAD_006661,2025-11-02 17:18:38.042160,2025-11-02 17:30:23.985046,11.8,Phone Call,Rep_05,1
LEAD_000023,2025-11-02 17:21:53.890101,2025-11-02 21:03:53.492071,222.0,Website Form,Rep_09,0
LEAD_000034,2025-11-02 17:31:15.628621,2025-11-02 21:19:33.853790,228.3,Third Party Lead,Rep_12,0
LEAD_001740,2025-11-02 17:32:42.487554,2025-11-02 17:43:03.538157,10.4,Website Form,Rep_12,0
LEAD_006846,2025-11-02 17:48:37.170507,2025-11-02 20:42:53.030242,174.3,Website Form,Rep_07,0
LEAD_006150,2025-11-02 17:50:09.683058,2025-11-02 17:52:54.188003,2.7,Third Party Lead,Rep_03,0
LEAD_005925,2025-11-02 17:55:26.770413,2025-11-02 18:05:05.448324,9.6,Website Form,Rep_03,0
LEAD_008833,2025-11-02 17:59:25.282688,2025-11-02 19:17:55.568218,78.5,Walk-in,Rep_10,0
LEAD_006981,2025-11-02 18:10:29.795240,2025-11-02 21:37:56.862009,207.5,Website Form,Rep_01,0
LEAD_002454,2025-11-02 18:37:21.503763,2025-11-02 19:02:19.056792,25.0,Website Form,Rep_09,0
LEAD_009852,2025-11-02 18:56:28.737360,2025-11-02 19:13:36.426801,17.1,Third Party Lead,Rep_01,0
LEAD_007152,2025-11-02 18:57:02.460409,2025-11-02 19:02:41.856114,5.7,Website Form,Rep_01,0
LEAD_007121,2025-11-02 18:58:18.545481,2025-11-02 19:16:33.886036,18.3,Third Party Lead,Rep_12,1
LEAD_000340,2025-11-02 19:09:27.556933,2025-11-03 03:09:27.556933,480.0,Dealer Referral,Rep_01,0
LEAD_008465,2025-11-02 19:15:10.346319,2025-11-02 19:47:17.467059,32.1,Third Party Lead,Rep_10,0
LEAD_007827,2025-11-02 19:18:22.369250,2025-11-02 19:39:24.509511,21.0,Third Party Lead,Rep_05,1
LEAD_004966,2025-11-02 19:21:25.146037,2025-11-02 19:36:10.345360,14.8,Website Form,Rep_09,0
LEAD_003962,2025-11-02 19:22:26.095830,2025-11-02 20:26:47.574998,64.4,Website Form,Rep_11,0
LEAD_006909,2025-11-02 19:33:28.771005,2025-11-02 20:36:25.776152,63.0,Third Party Lead,Rep_04,0
LEAD_008753,2025-11-02 19:40:33.657248,2025-11-02 19:45:16.942627,4.7,Website Form,Rep_07,0
LEAD_005661,2025-11-02 19:41:21.484033,2025-11-02 20:06:51.925973,25.5,Website Form,Rep_03,0
LEAD_007725,2025-11-02 19:48:51.738652,2025-11-02 20:06:00.071768,17.1,Third Party Lead,Rep_09,1
LEAD_006898,2025-11-02 19:49:46.485188,2025-11-02 23:06:36.965823,196.8,Dealer Referral,Rep_05,1
LEAD_004887,2025-11-02 19:58:44.285676,2025-11-02 20:21:18.233780,22.6,Website Form,Rep_02,0
LEAD_004439,2025-11-02 20:04:02.557577,2025-11-02 20:05:02.557577,1.0,Third Party Lead,Rep_07,0
LEAD_002064,2025-11-02 20:06:49.411526,2025-11-02 20:33:37.858728,26.8,Phone Call,Rep_03,0
LEAD_003525,2025-11-02 20:29:05.399369,2025-11-02 22:13:36.593510,104.5,Website Form,Rep_08,0
LEAD_003194,2025-11-02 21:07:25.433872,2025-11-02 21:17:33.434220,10.1,Website Form,Rep_01,0
LEAD_006350,2025-11-02 21:10:38.991714,2025-11-02 21:38:47.793492,28.1,Walk-in,Rep_11,1
LEAD_007946,2025-11-02 21:17:08.465318,2025-11-02 21:20:02.203878,2.9,Website Form,Rep_10,0
LEAD_006160,2025-11-02 21:18:01.915072,2025-11-02 21:30:55.823432,12.9,Third Party Lead,Rep_06,0
LEAD_003854,2025-11-02 21:18:53.179386,2025-11-02 22:15:35.913615,56.7,Third Party Lead,Rep_08,0
LEAD_008386,2025-11-02 21:24:55.911095,2025-11-02 22:11:47.863024,46.9,Phone Call,Rep_03,0
LEAD_006722,2025-11-02 21:55:07.266298,2025-11-02 23:20:42.705847,85.6,Dealer Referral,Rep_05,0
LEAD_005187,2025-11-02 21:56:46.161942,2025-11-02 22:05:42.134990,8.9,Walk-in,Rep_07,0
LEAD_007151,2025-11-02 22:03:29.866901,2025-11-02 22:13:10.800179,9.7,Walk-in,Rep_06,0
LEAD_003083,2025-11-02 22:11:10.917040,2025-11-02 22:52:07.893522,40.9,Website Form,Rep_02,0
LEAD_006227,2025-11-02 22:24:36.282350,2025-11-02 22:37:13.990144,12.6,Website Form,Rep_03,0
LEAD_005425,2025-11-02 22:31:51.949935,2025-11-02 22:49:00.409600,17.1,Website Form,Rep_11,0
LEAD_005272,2025-11-02 23:01:07.987940,2025-11-02 23:10:53.045457,9.8,Website Form,Rep_10,0
LEAD_001540,2025-11-02 23:09:00.242026,2025-11-02 23:14:50.388109,5.8,Phone Call,Rep_10,0
LEAD_003126,2025-11-02 23:25:44.524834,2025-11-03 00:11:25.933760,45.7,Phone Call,Rep_04,0
LEAD_006110,2025-11-02 23:28:12.799773,2025-11-02 23:39:39.422057,11.4,Third Party Lead,Rep_05,0
LEAD_006522,2025-11-02 23:33:10.640354,2025-11-03 02:50:18.412508,197.1,Website Form,Rep_07,0
LEAD_004937,2025-11-02 23:40:54.157551,2025-11-03 00:56:30.766211,75.6,Third Party Lead,Rep_04,0
LEAD_002816,2025-11-02 23:43:28.590285,2025-11-02 23:49:01.308628,5.5,Walk-in,Rep_03,0
LEAD_002141,2025-11-02 23:46:02.964008,2025-11-03 01:10:33.086775,84.5,Third Party Lead,Rep_03,0
LEAD_003097,2025-11-02 23:52:39.601964,2025-11-03 00:26:23.304875,33.7,Third Party Lead,Rep_10,0
LEAD_002250,2025-11-02 23:58:19.526892,2025-11-03 00:09:15.691762,10.9,Website Form,Rep_07,1
LEAD_004630,2025-11-03 00:14:51.892849,2025-11-03 00:17:20.687421,2.5,Phone Call,Rep_04,0
LEAD_002743,2025-11-03 00:23:32.662242,2025-11-03 03:20:58.397300,177.4,Website Form,Rep_01,0
LEAD_008525,2025-11-03 00:29:15.643773,2025-11-03 00:49:31.455075,20.3,Phone Call,Rep_08,0
LEAD_002102,2025-11-03 00:38:23.171556,2025-11-03 01:00:06.879555,21.7,Phone Call,Rep_03,0
LEAD_007467,2025-11-03 01:29:15.155409,2025-11-03 01:58:57.499039,29.7,Third Party Lead,Rep_01,0
LEAD_007517,2025-11-03 01:31:28.223488,2025-11-03 02:19:40.116754,48.2,Website Form,Rep_07,0
LEAD_008565,2025-11-03 01:34:46.753354,2025-11-03 03:24:00.044037,109.2,Phone Call,Rep_08,1
LEAD_001296,2025-11-03 01:38:53.382607,2025-11-03 02:54:03.178635,75.2,Website Form,Rep_01,0
LEAD_004188,2025-11-03 01:43:52.160873,2025-11-03 02:36:16.262025,52.4,Phone Call,Rep_04,0
LEAD_007876,2025-11-03 02:09:44.831977,2025-11-03 02:47:29.456003,37.7,Phone Call,Rep_03,0
LEAD_000686,2025-11-03 02:13:12.282010,2025-11-03 02:44:31.575056,31.3,Phone Call,Rep_08,0
LEAD_005352,2025-11-03 02:24:12.330198,2025-11-03 03:04:03.925213,39.9,Third Party Lead,Rep_01,0
LEAD_006521,2025-11-03 02:25:23.333331,2025-11-03 04:11:04.783491,105.7,Website Form,Rep_08,0
LEAD_002170,2025-11-03 02:25:46.241629,2025-11-03 02:31:12.875749,5.4,Website Form,Rep_07,0
LEAD_007288,2025-11-03 02:26:40.982170,2025-11-03 03:06:36.314682,39.9,Website Form,Rep_02,0
LEAD_005411,2025-11-03 02:29:52.891862,2025-11-03 02:50:20.942999,20.5,Walk-in,Rep_06,1
LEAD_000321,2025-11-03 02:32:52.423234,2025-11-03 03:07:52.349269,35.0,Phone Call,Rep_01,0
LEAD_009973,2025-11-03 02:33:09.186469,2025-11-03 03:13:55.308721,40.8,Third Party Lead,Rep_07,0
LEAD_003959,2025-11-03 02:37:45.771657,2025-11-03 03:48:36.329550,70.8,Dealer Referral,Rep_06,0
LEAD_000824,2025-11-03 02:40:31.134550,2025-11-03 02:59:04.946670,18.6,Website Form,Rep_03,0
LEAD_007340,2025-11-03 02:41:00.127796,2025-11-03 03:09:54.451275,28.9,Phone Call,Rep_05,0
LEAD_004469,2025-11-03 02:44:54.286118,2025-11-03 03:40:43.969199,55.8,Third Party Lead,Rep_02,0
LEAD_000629,2025-11-03 02:51:07.501554,2025-11-03 03:07:53.772233,16.8,Dealer Referral,Rep_10,0
LEAD_003316,2025-11-03 02:51:49.642302,2025-11-03 04:11:54.456344,80.1,Walk-in,Rep_03,0
LEAD_008139,2025-11-03 02:53:36.946978,2025-11-03 04:49:09.474192,115.5,Phone Call,Rep_02,0
LEAD_005825,2025-11-03 03:07:58.784854,2025-11-03 04:04:05.394490,56.1,Website Form,Rep_01,0
LEAD_009614,2025-11-03 03:12:44.107216,2025-11-03 03:44:52.728405,32.1,Website Form,Rep_04,0
LEAD_001066,2025-11-03 03:19:03.046379,2025-11-03 03:53:13.476287,34.2,Walk-in,Rep_02,0
LEAD_004442,2025-11-03 03:23:11.070036,2025-11-03 04:15:44.762046,52.6,Third Party Lead,Rep_08,0
LEAD_001848,2025-11-03 03:25:44.828586,2025-11-03 03:42:29.043867,16.7,Website Form,Rep_06,0
LEAD_003658,2025-11-03 03:27:16.901106,2025-11-03 04:04:53.070047,37.6,Phone Call,Rep_01,0
LEAD_002096,2025-11-03 03:31:12.692950,2025-11-03 03:45:23.511383,14.2,Walk-in,Rep_09,1
LEAD_003623,2025-11-03 03:40:55.510181,2025-11-03 03:57:21.324198,16.4,Website Form,Rep_05,0
LEAD_006093,2025-11-03 03:53:26.358781,2025-11-03 04:02:34.232398,9.1,Website Form,Rep_04,0
LEAD_008479,2025-11-03 04:03:50.204992,2025-11-03 04:07:18.773587,3.5,Walk-in,Rep_08,1
LEAD_002568,2025-11-03 04:08:24.574140,2025-11-03 04:13:58.705519,5.6,Website Form,Rep_05,0
LEAD_002783,2025-11-03 04:09:36.592073,2025-11-03 12:09:36.592073,480.0,Third Party Lead,Rep_01,0
LEAD_004750,2025-11-03 04:10:42.879657,2025-11-03 04:21:29.848995,10.8,Third Party Lead,Rep_07,1
LEAD_003290,2025-11-03 04:19:16.179261,2025-11-03 05:27:38.666485,68.4,Website Form,Rep_03,0
LEAD_004725,2025-11-03 04:25:46.124475,2025-11-03 04:31:02.989391,5.3,Website Form,Rep_01,0
LEAD_003430,2025-11-03 04:27:14.142195,2025-11-03 08:14:53.940202,227.7,Phone Call,Rep_09,1
LEAD_008296,2025-11-03 04:35:42.893153,2025-11-03 04:38:26.945815,2.7,Third Party Lead,Rep_10,0
LEAD_002925,2025-11-03 04:39:01.343619,2025-11-03 05:04:35.414179,25.6,Website Form,Rep_08,0
LEAD_002884,2025-11-03 04:47:50.258653,2025-11-03 07:51:29.167693,183.6,Dealer Referral,Rep_06,0
LEAD_007213,2025-11-03 05:06:50.749745,2025-11-03 05:09:46.348742,2.9,Website Form,Rep_03,0
LEAD_004809,2025-11-03 05:09:03.036669,2025-11-03 11:05:35.863058,356.5,Website Form,Rep_02,0
LEAD_007726,2025-11-03 05:11:50.227634,2025-11-03 05:50:00.973674,38.2,Website Form,Rep_09,0
LEAD_003206,2025-11-03 05:25:10.914742,2025-11-03 05:30:08.407909,5.0,Third Party Lead,Rep_07,0
LEAD_007569,2025-11-03 05:45:38.710352,2025-11-03 08:23:39.171571,158.0,Third Party Lead,Rep_12,0
LEAD_001503,2025-11-03 05:45:41.640052,2025-11-03 06:43:36.833854,57.9,Dealer Referral,Rep_03,1
LEAD_001174,2025-11-03 05:46:03.987367,2025-11-03 06:47:38.986707,61.6,Website Form,Rep_05,0
LEAD_003889,2025-11-03 05:48:28.241443,2025-11-03 06:34:00.875428,45.5,Phone Call,Rep_07,0
LEAD_001360,2025-11-03 06:33:31.728188,2025-11-03 09:26:41.175163,173.2,Phone Call,Rep_09,0
LEAD_001041,2025-11-03 06:34:32.830187,2025-11-03 06:39:20.539725,4.8,Phone Call,Rep_12,0
LEAD_003721,2025-11-03 06:37:18.608315,2025-11-03 07:46:03.325683,68.7,Website Form,Rep_12,0
LEAD_001407,2025-11-03 06:40:46.776646,2025-11-03 06:59:47.912684,19.0,Third Party Lead,Rep_03,0
LEAD_007534,2025-11-03 06:49:25.217523,2025-11-03 07:02:29.208122,13.1,Phone Call,Rep_07,0
LEAD_006050,2025-11-03 06:53:19.430240,2025-11-03 07:16:42.588082,23.4,Third Party Lead,Rep_02,0
LEAD_009608,2025-11-03 06:54:08.682702,2025-11-03 07:03:50.552681,9.7,Phone Call,Rep_03,0
LEAD_005693,2025-11-03 06:58:52.434084,2025-11-03 07:34:32.747187,35.7,Walk-in,Rep_10,0
LEAD_006507,2025-11-03 06:59:18.795455,2025-11-03 07:10:00.740964,10.7,Walk-in,Rep_07,0
LEAD_009743,2025-11-03 07:10:25.746837,2025-11-03 07:23:58.616044,13.5,Third Party Lead,Rep_03,0
LEAD_005811,2025-11-03 07:24:11.693727,2025-11-03 07:40:34.749120,16.4,Website Form,Rep_04,0
LEAD_001007,2025-11-03 07:29:29.726612,2025-11-03 08:31:41.711358,62.2,Walk-in,Rep_07,0
LEAD_002322,2025-11-03 07:43:41.138109,2025-11-03 10:06:22.005246,142.7,Walk-in,Rep_07,0
LEAD_002223,2025-11-03 08:04:22.409794,2025-11-03 08:21:38.523924,17.3,Dealer Referral,Rep_06,0
LEAD_001506,2025-11-03 08:11:09.877476,2025-11-03 08:46:21.048570,35.2,Website Form,Rep_11,0
LEAD_009686,2025-11-03 08:27:56.449479,2025-11-03 13:09:31.952785,281.6,Phone Call,Rep_05,0
LEAD_000235,2025-11-03 08:28:01.110411,2025-11-03 08:47:51.963431,19.8,Website Form,Rep_02,1
LEAD_006915,2025-11-03 08:28:50.901213,2025-11-03 11:02:44.030094,153.9,Website Form,Rep_01,0
LEAD_000520,2025-11-03 08:30:07.810153,2025-11-03 09:19:56.680795,49.8,Website Form,Rep_05,0
LEAD_005818,2025-11-03 08:33:21.015372,2025-11-03 14:58:10.860771,384.8,Phone Call,Rep_01,0
LEAD_009129,2025-11-03 08:33:40.742035,2025-11-03 12:56:58.570301,263.3,Walk-in,Rep_03,0
LEAD_008771,2025-11-03 08:35:22.206765,2025-11-03 10:35:06.338766,119.7,Website Form,Rep_08,0
LEAD_007145,2025-11-03 08:35:51.964867,2025-11-03 15:43:04.976868,427.2,Third Party Lead,Rep_04,0
LEAD_006321,2025-11-03 08:40:31.214338,2025-11-03 08:58:31.682713,18.0,Phone Call,Rep_07,0
LEAD_006838,2025-11-03 08:42:01.576229,2025-11-03 08:49:23.936967,7.4,Phone Call,Rep_04,0
LEAD_009545,2025-11-03 08:48:33.493467,2025-11-03 09:10:57.188819,22.4,Website Form,Rep_02,0
LEAD_001425,2025-11-03 08:50:07.339526,2025-11-03 10:35:36.165168,105.5,Third Party Lead,Rep_11,0
LEAD_007953,2025-11-03 08:52:39.472365,2025-11-03 08:56:34.184282,3.9,Phone Call,Rep_01,0
LEAD_007143,2025-11-03 08:53:29.837086,2025-11-03 09:00:34.232568,7.1,Walk-in,Rep_03,0
LEAD_003358,2025-11-03 09:00:03.676221,2025-11-03 09:13:14.385848,13.2,Website Form,Rep_05,0
LEAD_005139,2025-11-03 09:08:05.844185,2025-11-03 10:24:35.101683,76.5,Walk-in,Rep_06,0
LEAD_001833,2025-11-03 09:09:06.322787,2025-11-03 09:15:40.452987,6.6,Phone Call,Rep_03,0
LEAD_004006,2025-11-03 09:17:33.315082,2025-11-03 09:20:01.875316,2.5,Website Form,Rep_10,0
LEAD_007711,2025-11-03 09:22:45.859055,2025-11-03 09:47:47.760901,25.0,Dealer Referral,Rep_08,0
LEAD_006136,2025-11-03 09:27:56.749369,2025-11-03 09:53:16.973049,25.3,Website Form,Rep_04,0
LEAD_009971,2025-11-03 09:34:53.514179,2025-11-03 10:38:44.815736,63.9,Dealer Referral,Rep_11,0
LEAD_000008,2025-11-03 09:50:08.650461,2025-11-03 10:33:59.709129,43.9,Third Party Lead,Rep_08,0
LEAD_002024,2025-11-03 09:58:09.336776,2025-11-03 11:32:28.048729,94.3,Dealer Referral,Rep_02,0
LEAD_003903,2025-11-03 10:00:50.643696,2025-11-03 10:31:28.127169,30.6,Third Party Lead,Rep_06,0
LEAD_007016,2025-11-03 10:14:31.678824,2025-11-03 10:30:54.084107,16.4,Third Party Lead,Rep_05,0
LEAD_001452,2025-11-03 10:23:04.763238,2025-11-03 14:01:22.436412,218.3,Phone Call,Rep_04,0
LEAD_007174,2025-11-03 10:24:21.403966,2025-11-03 10:36:06.463683,11.8,Walk-in,Rep_03,0
LEAD_009910,2025-11-03 10:26:20.948935,2025-11-03 10:31:50.398211,5.5,Dealer Referral,Rep_12,0
LEAD_000755,2025-11-03 10:37:54.921064,2025-11-03 10:43:32.951263,5.6,Website Form,Rep_09,0
LEAD_007666,2025-11-03 10:42:06.276745,2025-11-03 11:51:29.886725,69.4,Website Form,Rep_04,0
LEAD_005066,2025-11-03 10:45:16.412281,2025-11-03 12:10:14.797503,85.0,Dealer Referral,Rep_03,0
LEAD_007519,2025-11-03 11:02:55.475885,2025-11-03 11:33:11.897671,30.3,Walk-in,Rep_05,1
LEAD_000568,2025-11-03 11:07:42.661223,2025-11-03 11:21:08.623705,13.4,Website Form,Rep_05,0
LEAD_007026,2025-11-03 11:09:50.630109,2025-11-03 11:33:05.904088,23.3,Phone Call,Rep_02,0
LEAD_006545,2025-11-03 11:12:14.036930,2025-11-03 11:18:03.443366,5.8,Phone Call,Rep_08,0
LEAD_002525,2025-11-03 11:13:18.384609,2025-11-03 11:26:07.068838,12.8,Third Party Lead,Rep_01,0
LEAD_001008,2025-11-03 11:13:51.825212,2025-11-03 11:49:34.324322,35.7,Third Party Lead,Rep_12,0
LEAD_000485,2025-11-03 11:17:31.754123,2025-11-03 11:26:25.180941,8.9,Phone Call,Rep_02,0
LEAD_008298,2025-11-03 11:21:54.770444,2025-11-03 11:26:14.227427,4.3,Phone Call,Rep_12,0
LEAD_009999,2025-11-03 11:23:44.324250,2025-11-03 11:44:02.973666,20.3,Website Form,Rep_04,0
LEAD_000279,2025-11-03 11:25:39.580781,2025-11-03 12:32:58.198340,67.3,Walk-in,Rep_03,0
LEAD_008917,2025-11-03 11:31:15.750229,2025-11-03 14:54:28.706612,203.2,Phone Call,Rep_07,0
LEAD_005516,2025-11-03 11:36:29.303306,2025-11-03 17:28:57.973641,352.5,Walk-in,Rep_07,0
LEAD_000217,2025-11-03 11:42:27.452483,2025-11-03 12:52:18.769148,69.9,Website Form,Rep_09,0
LEAD_006248,2025-11-03 11:46:38.481226,2025-11-03 13:33:52.643563,107.2,Walk-in,Rep_01,0
LEAD_000479,2025-11-03 11:50:01.842222,2025-11-03 12:00:46.762195,10.7,Third Party Lead,Rep_10,0
LEAD_005685,2025-11-03 12:03:29.431096,2025-11-03 12:40:16.745747,36.8,Website Form,Rep_04,0
LEAD_007418,2025-11-03 12:11:14.283702,2025-11-03 13:08:42.585485,57.5,Website Form,Rep_07,0
LEAD_000040,2025-11-03 12:14:43.997632,2025-11-03 13:05:22.116248,50.6,Website Form,Rep_08,0
LEAD_005471,2025-11-03 12:18:18.101496,2025-11-03 12:23:52.050467,5.6,Walk-in,Rep_12,1
LEAD_007176,2025-11-03 12:21:46.342580,2025-11-03 20:21:46.342580,480.0,Phone Call,Rep_02,0
LEAD_003703,2025-11-03 12:23:40.608293,2025-11-03 13:35:16.529017,71.6,Website Form,Rep_10,0
